,target,ert,fid,dim,algorithm
6,0.7999999999999998,4.666666666666667,1,2,GRS
7,0.5999999999999999,4.666666666666667,1,2,GRS
8,0.3999999999999999,5.333333333333333,1,2,GRS
9,0.19999999999999998,5.666666666666667,1,2,GRS
10,0.0,5.666666666666667,1,2,GRS
11,-0.20000000000000015,5.666666666666667,1,2,GRS
12,-0.40000000000000036,5.666666666666667,1,2,GRS
13,-0.6000000000000001,5.666666666666667,1,2,GRS
14,-0.8000000000000003,5.666666666666667,1,2,GRS
15,-1.0,5.666666666666667,1,2,GRS
16,-1.2000000000000002,6.0,1,2,GRS
17,-1.4000000000000004,6.0,1,2,GRS
18,-1.6,6.0,1,2,GRS
19,-1.8000000000000003,6.0,1,2,GRS
20,-2.0,6.0,1,2,GRS
21,-2.2,6.0,1,2,GRS
22,-2.4000000000000004,6.0,1,2,GRS
23,-2.6000000000000005,6.0,1,2,GRS
24,-2.8000000000000007,6.0,1,2,GRS
25,-3.0,6.0,1,2,GRS
26,-3.2,6.0,1,2,GRS
27,-3.4000000000000004,6.0,1,2,GRS
28,-3.6000000000000005,6.0,1,2,GRS
29,-3.8000000000000007,6.0,1,2,GRS
30,-4.0,6.0,1,2,GRS
31,-4.2,6.0,1,2,GRS
32,-4.4,6.0,1,2,GRS
33,-4.6000000000000005,6.0,1,2,GRS
34,-4.800000000000001,6.0,1,2,GRS
35,-5.0,6.0,1,2,GRS
36,-5.2,6.0,1,2,GRS
37,-5.4,6.0,1,2,GRS
38,-5.6000000000000005,6.0,1,2,GRS
39,-5.800000000000001,6.0,1,2,GRS
40,-6.0,6.0,1,2,GRS
41,-6.200000000000001,6.0,1,2,GRS
42,-6.4,6.0,1,2,GRS
43,-6.6,6.0,1,2,GRS
44,-6.800000000000001,6.0,1,2,GRS
45,-7.0,6.0,1,2,GRS
46,-7.200000000000001,6.0,1,2,GRS
47,-7.4,6.0,1,2,GRS
48,-7.600000000000001,6.0,1,2,GRS
49,-7.800000000000001,6.0,1,2,GRS
50,-8.0,6.0,1,2,GRS
0,2.0,1.0,1,2,GRS-LOPO
1,1.8,1.0,1,2,GRS-LOPO
2,1.6,1.0,1,2,GRS-LOPO
3,1.4,1.3333333333333333,1,2,GRS-LOPO
4,1.2,2.3333333333333335,1,2,GRS-LOPO
5,1.0,4.333333333333333,1,2,GRS-LOPO
6,0.7999999999999998,4.666666666666667,1,2,GRS-LOPO
7,0.5999999999999999,4.666666666666667,1,2,GRS-LOPO
8,0.3999999999999999,5.333333333333333,1,2,GRS-LOPO
9,0.19999999999999998,5.666666666666667,1,2,GRS-LOPO
10,0.0,5.666666666666667,1,2,GRS-LOPO
11,-0.20000000000000015,5.666666666666667,1,2,GRS-LOPO
12,-0.40000000000000036,5.666666666666667,1,2,GRS-LOPO
13,-0.6000000000000001,5.666666666666667,1,2,GRS-LOPO
14,-0.8000000000000003,5.666666666666667,1,2,GRS-LOPO
15,-1.0,5.666666666666667,1,2,GRS-LOPO
16,-1.2000000000000002,6.0,1,2,GRS-LOPO
17,-1.4000000000000004,6.0,1,2,GRS-LOPO
18,-1.6,6.0,1,2,GRS-LOPO
19,-1.8000000000000003,6.0,1,2,GRS-LOPO
20,-2.0,6.0,1,2,GRS-LOPO
21,-2.2,6.0,1,2,GRS-LOPO
22,-2.4000000000000004,6.0,1,2,GRS-LOPO
23,-2.6000000000000005,6.0,1,2,GRS-LOPO
24,-2.8000000000000007,6.0,1,2,GRS-LOPO
25,-3.0,6.0,1,2,GRS-LOPO
26,-3.2,6.0,1,2,GRS-LOPO
27,-3.4000000000000004,6.0,1,2,GRS-LOPO
28,-3.6000000000000005,6.0,1,2,GRS-LOPO
29,-3.8000000000000007,6.0,1,2,GRS-LOPO
30,-4.0,6.0,1,2,GRS-LOPO
31,-4.2,6.0,1,2,GRS-LOPO
32,-4.4,6.0,1,2,GRS-LOPO
33,-4.6000000000000005,6.0,1,2,GRS-LOPO
34,-4.800000000000001,6.0,1,2,GRS-LOPO
35,-5.0,6.0,1,2,GRS-LOPO
36,-5.2,6.0,1,2,GRS-LOPO
37,-5.4,6.0,1,2,GRS-LOPO
38,-5.6000000000000005,6.0,1,2,GRS-LOPO
39,-5.800000000000001,6.0,1,2,GRS-LOPO
40,-6.0,6.0,1,2,GRS-LOPO
41,-6.200000000000001,6.0,1,2,GRS-LOPO
42,-6.4,6.0,1,2,GRS-LOPO
43,-6.6,6.0,1,2,GRS-LOPO
44,-6.800000000000001,6.0,1,2,GRS-LOPO
45,-7.0,6.0,1,2,GRS-LOPO
46,-7.200000000000001,6.0,1,2,GRS-LOPO
47,-7.4,6.0,1,2,GRS-LOPO
48,-7.600000000000001,6.0,1,2,GRS-LOPO
49,-7.800000000000001,6.0,1,2,GRS-LOPO
50,-8.0,6.0,1,2,GRS-LOPO
0,2.0,1.0,1,2,Powell
1,1.8,1.0,1,2,Powell
2,1.6,1.0,1,2,Powell
3,1.4,1.2666666666666666,1,2,Powell
4,1.2,2.1333333333333333,1,2,Powell
5,1.0,4.733333333333333,1,2,Powell
6,0.7999999999999998,7.866666666666666,1,2,Powell
7,0.5999999999999999,8.4,1,2,Powell
8,0.3999999999999999,10.133333333333333,1,2,Powell
9,0.19999999999999998,11.533333333333333,1,2,Powell
10,0.0,11.533333333333333,1,2,Powell
11,-0.20000000000000015,12.066666666666666,1,2,Powell
12,-0.40000000000000036,12.066666666666666,1,2,Powell
13,-0.6000000000000001,12.266666666666667,1,2,Powell
14,-0.8000000000000003,12.533333333333333,1,2,Powell
15,-1.0,12.533333333333333,1,2,Powell
16,-1.2000000000000002,14.133333333333333,1,2,Powell
17,-1.4000000000000004,14.733333333333333,1,2,Powell
18,-1.6,14.733333333333333,1,2,Powell
19,-1.8000000000000003,14.866666666666667,1,2,Powell
20,-2.0,14.866666666666667,1,2,Powell
21,-2.2,14.866666666666667,1,2,Powell
22,-2.4000000000000004,14.866666666666667,1,2,Powell
23,-2.6000000000000005,14.866666666666667,1,2,Powell
24,-2.8000000000000007,14.866666666666667,1,2,Powell
25,-3.0,14.866666666666667,1,2,Powell
26,-3.2,14.866666666666667,1,2,Powell
27,-3.4000000000000004,14.933333333333334,1,2,Powell
28,-3.6000000000000005,14.933333333333334,1,2,Powell
29,-3.8000000000000007,14.933333333333334,1,2,Powell
30,-4.0,14.933333333333334,1,2,Powell
31,-4.2,14.933333333333334,1,2,Powell
32,-4.4,14.933333333333334,1,2,Powell
33,-4.6000000000000005,14.933333333333334,1,2,Powell
34,-4.800000000000001,14.933333333333334,1,2,Powell
35,-5.0,14.933333333333334,1,2,Powell
36,-5.2,14.933333333333334,1,2,Powell
37,-5.4,14.933333333333334,1,2,Powell
38,-5.6000000000000005,14.933333333333334,1,2,Powell
39,-5.800000000000001,14.933333333333334,1,2,Powell
40,-6.0,14.933333333333334,1,2,Powell
41,-6.200000000000001,14.933333333333334,1,2,Powell
42,-6.4,14.933333333333334,1,2,Powell
43,-6.6,14.933333333333334,1,2,Powell
44,-6.800000000000001,14.933333333333334,1,2,Powell
45,-7.0,14.933333333333334,1,2,Powell
46,-7.200000000000001,14.933333333333334,1,2,Powell
47,-7.4,14.933333333333334,1,2,Powell
48,-7.600000000000001,14.933333333333334,1,2,Powell
49,-7.800000000000001,14.933333333333334,1,2,Powell
50,-8.0,14.933333333333334,1,2,Powell
0,2.0,1.0,1,2,SLSQP
1,1.8,1.0,1,2,SLSQP
2,1.6,1.0,1,2,SLSQP
3,1.4,1.3333333333333333,1,2,SLSQP
4,1.2,2.3333333333333335,1,2,SLSQP
5,1.0,4.333333333333333,1,2,SLSQP
6,0.7999999999999998,4.666666666666667,1,2,SLSQP
7,0.5999999999999999,4.666666666666667,1,2,SLSQP
8,0.3999999999999999,5.333333333333333,1,2,SLSQP
9,0.19999999999999998,5.666666666666667,1,2,SLSQP
10,0.0,5.666666666666667,1,2,SLSQP
11,-0.20000000000000015,5.666666666666667,1,2,SLSQP
12,-0.40000000000000036,5.666666666666667,1,2,SLSQP
13,-0.6000000000000001,5.666666666666667,1,2,SLSQP
14,-0.8000000000000003,5.666666666666667,1,2,SLSQP
15,-1.0,5.666666666666667,1,2,SLSQP
16,-1.2000000000000002,6.0,1,2,SLSQP
17,-1.4000000000000004,6.0,1,2,SLSQP
18,-1.6,6.0,1,2,SLSQP
19,-1.8000000000000003,6.0,1,2,SLSQP
20,-2.0,6.0,1,2,SLSQP
21,-2.2,6.0,1,2,SLSQP
22,-2.4000000000000004,6.0,1,2,SLSQP
23,-2.6000000000000005,6.0,1,2,SLSQP
24,-2.8000000000000007,6.0,1,2,SLSQP
25,-3.0,6.0,1,2,SLSQP
26,-3.2,6.0,1,2,SLSQP
27,-3.4000000000000004,6.0,1,2,SLSQP
28,-3.6000000000000005,6.0,1,2,SLSQP
29,-3.8000000000000007,6.0,1,2,SLSQP
30,-4.0,6.0,1,2,SLSQP
31,-4.2,6.0,1,2,SLSQP
32,-4.4,6.0,1,2,SLSQP
33,-4.6000000000000005,6.0,1,2,SLSQP
34,-4.800000000000001,6.0,1,2,SLSQP
35,-5.0,6.0,1,2,SLSQP
36,-5.2,6.0,1,2,SLSQP
37,-5.4,6.0,1,2,SLSQP
38,-5.6000000000000005,6.0,1,2,SLSQP
39,-5.800000000000001,6.0,1,2,SLSQP
40,-6.0,6.0,1,2,SLSQP
41,-6.200000000000001,6.0,1,2,SLSQP
42,-6.4,6.0,1,2,SLSQP
43,-6.6,6.0,1,2,SLSQP
44,-6.800000000000001,6.0,1,2,SLSQP
45,-7.0,6.0,1,2,SLSQP
46,-7.200000000000001,6.0,1,2,SLSQP
47,-7.4,6.0,1,2,SLSQP
48,-7.600000000000001,6.0,1,2,SLSQP
49,-7.800000000000001,6.0,1,2,SLSQP
50,-8.0,6.0,1,2,SLSQP
0,2.0,1.0,1,2,L-BFGS-B
1,1.8,1.0,1,2,L-BFGS-B
2,1.6,1.0,1,2,L-BFGS-B
3,1.4,1.2666666666666666,1,2,L-BFGS-B
4,1.2,2.2666666666666666,1,2,L-BFGS-B
5,1.0,4.466666666666667,1,2,L-BFGS-B
6,0.7999999999999998,5.933333333333334,1,2,L-BFGS-B
7,0.5999999999999999,5.933333333333334,1,2,L-BFGS-B
8,0.3999999999999999,6.466666666666667,1,2,L-BFGS-B
9,0.19999999999999998,6.933333333333334,1,2,L-BFGS-B
10,0.0,6.933333333333334,1,2,L-BFGS-B
11,-0.20000000000000015,6.933333333333334,1,2,L-BFGS-B
12,-0.40000000000000036,7.133333333333334,1,2,L-BFGS-B
13,-0.6000000000000001,7.333333333333333,1,2,L-BFGS-B
14,-0.8000000000000003,7.333333333333333,1,2,L-BFGS-B
15,-1.0,7.333333333333333,1,2,L-BFGS-B
16,-1.2000000000000002,7.8,1,2,L-BFGS-B
17,-1.4000000000000004,8.0,1,2,L-BFGS-B
18,-1.6,8.0,1,2,L-BFGS-B
19,-1.8000000000000003,8.0,1,2,L-BFGS-B
20,-2.0,8.0,1,2,L-BFGS-B
21,-2.2,8.0,1,2,L-BFGS-B
22,-2.4000000000000004,8.0,1,2,L-BFGS-B
23,-2.6000000000000005,8.0,1,2,L-BFGS-B
24,-2.8000000000000007,8.0,1,2,L-BFGS-B
25,-3.0,8.0,1,2,L-BFGS-B
26,-3.2,8.0,1,2,L-BFGS-B
27,-3.4000000000000004,8.0,1,2,L-BFGS-B
28,-3.6000000000000005,8.0,1,2,L-BFGS-B
29,-3.8000000000000007,8.0,1,2,L-BFGS-B
30,-4.0,8.0,1,2,L-BFGS-B
31,-4.2,8.0,1,2,L-BFGS-B
32,-4.4,8.0,1,2,L-BFGS-B
33,-4.6000000000000005,8.0,1,2,L-BFGS-B
34,-4.800000000000001,8.0,1,2,L-BFGS-B
35,-5.0,8.0,1,2,L-BFGS-B
36,-5.2,8.0,1,2,L-BFGS-B
37,-5.4,8.0,1,2,L-BFGS-B
38,-5.6000000000000005,8.0,1,2,L-BFGS-B
39,-5.800000000000001,8.0,1,2,L-BFGS-B
40,-6.0,8.0,1,2,L-BFGS-B
41,-6.200000000000001,8.0,1,2,L-BFGS-B
42,-6.4,8.0,1,2,L-BFGS-B
43,-6.6,8.0,1,2,L-BFGS-B
44,-6.800000000000001,8.0,1,2,L-BFGS-B
45,-7.0,8.0,1,2,L-BFGS-B
46,-7.200000000000001,8.0,1,2,L-BFGS-B
47,-7.4,8.0,1,2,L-BFGS-B
48,-7.600000000000001,8.0,1,2,L-BFGS-B
49,-7.800000000000001,8.0,1,2,L-BFGS-B
50,-8.0,8.0,1,2,L-BFGS-B
0,2.0,1.0,1,2,default
1,1.8,1.0,1,2,default
2,1.6,1.0,1,2,default
3,1.4,1.1333333333333333,1,2,default
4,1.2,2.4,1,2,default
5,1.0,3.6666666666666665,1,2,default
6,0.7999999999999998,6.333333333333333,1,2,default
7,0.5999999999999999,8.533333333333333,1,2,default
8,0.3999999999999999,11.333333333333334,1,2,default
9,0.19999999999999998,17.533333333333335,1,2,default
10,0.0,17.533333333333335,1,2,default
11,-0.20000000000000015,31.466666666666665,1,2,default
12,-0.40000000000000036,36.46666666666667,1,2,default
13,-0.6000000000000001,37.266666666666666,1,2,default
14,-0.8000000000000003,48.733333333333334,1,2,default
15,-1.0,48.733333333333334,1,2,default
16,-1.2000000000000002,75.4,1,2,default
17,-1.4000000000000004,87.26666666666667,1,2,default
18,-1.6,87.26666666666667,1,2,default
19,-1.8000000000000003,93.53333333333333,1,2,default
20,-2.0,93.53333333333333,1,2,default
21,-2.2,109.0,1,2,default
22,-2.4000000000000004,133.4,1,2,default
23,-2.6000000000000005,143.26666666666668,1,2,default
24,-2.8000000000000007,145.6,1,2,default
25,-3.0,145.6,1,2,default
26,-3.2,146.53333333333333,1,2,default
27,-3.4000000000000004,161.53333333333333,1,2,default
28,-3.6000000000000005,164.0,1,2,default
29,-3.8000000000000007,167.46666666666667,1,2,default
30,-4.0,167.46666666666667,1,2,default
31,-4.2,169.06666666666666,1,2,default
32,-4.4,171.4,1,2,default
33,-4.6000000000000005,186.73333333333332,1,2,default
34,-4.800000000000001,189.0,1,2,default
35,-5.0,189.0,1,2,default
36,-5.2,192.0,1,2,default
37,-5.4,198.0,1,2,default
38,-5.6000000000000005,212.66666666666666,1,2,default
39,-5.800000000000001,215.86666666666667,1,2,default
40,-6.0,215.86666666666667,1,2,default
41,-6.200000000000001,233.46666666666667,1,2,default
42,-6.4,233.46666666666667,1,2,default
43,-6.6,237.53333333333333,1,2,default
44,-6.800000000000001,242.13333333333333,1,2,default
45,-7.0,242.13333333333333,1,2,default
46,-7.200000000000001,251.06666666666666,1,2,default
47,-7.4,251.06666666666666,1,2,default
48,-7.600000000000001,263.93333333333334,1,2,default
49,-7.800000000000001,275.1333333333333,1,2,default
50,-8.0,275.1333333333333,1,2,default
0,2.0,1.0,1,2,2L
1,1.8,1.0,1,2,2L
2,1.6,1.0,1,2,2L
3,1.4,1.1333333333333333,1,2,2L
4,1.2,2.533333333333333,1,2,2L
5,1.0,5.066666666666666,1,2,2L
6,0.7999999999999998,7.866666666666666,1,2,2L
7,0.5999999999999999,9.733333333333333,1,2,2L
8,0.3999999999999999,12.6,1,2,2L
9,0.19999999999999998,22.466666666666665,1,2,2L
10,0.0,22.466666666666665,1,2,2L
11,-0.20000000000000015,47.53333333333333,1,2,2L
12,-0.40000000000000036,56.733333333333334,1,2,2L
13,-0.6000000000000001,61.13333333333333,1,2,2L
14,-0.8000000000000003,75.86666666666666,1,2,2L
15,-1.0,75.86666666666666,1,2,2L
16,-1.2000000000000002,93.86666666666666,1,2,2L
17,-1.4000000000000004,100.73333333333333,1,2,2L
18,-1.6,100.73333333333333,1,2,2L
19,-1.8000000000000003,125.13333333333334,1,2,2L
20,-2.0,125.13333333333334,1,2,2L
21,-2.2,138.4,1,2,2L
22,-2.4000000000000004,151.66666666666666,1,2,2L
23,-2.6000000000000005,164.0,1,2,2L
24,-2.8000000000000007,176.2,1,2,2L
25,-3.0,176.2,1,2,2L
26,-3.2,180.4,1,2,2L
27,-3.4000000000000004,190.46666666666667,1,2,2L
28,-3.6000000000000005,200.66666666666666,1,2,2L
29,-3.8000000000000007,203.73333333333332,1,2,2L
30,-4.0,203.73333333333332,1,2,2L
31,-4.2,204.46666666666667,1,2,2L
32,-4.4,204.86666666666667,1,2,2L
33,-4.6000000000000005,231.53333333333333,1,2,2L
34,-4.800000000000001,234.0,1,2,2L
35,-5.0,234.0,1,2,2L
36,-5.2,241.6,1,2,2L
37,-5.4,253.4,1,2,2L
38,-5.6000000000000005,274.6666666666667,1,2,2L
39,-5.800000000000001,281.46666666666664,1,2,2L
40,-6.0,281.46666666666664,1,2,2L
41,-6.200000000000001,289.4,1,2,2L
42,-6.4,289.4,1,2,2L
43,-6.6,296.46666666666664,1,2,2L
44,-6.800000000000001,301.6,1,2,2L
45,-7.0,301.6,1,2,2L
46,-7.200000000000001,330.8,1,2,2L
47,-7.4,330.8,1,2,2L
48,-7.600000000000001,357.93333333333334,1,2,2L
49,-7.800000000000001,362.3333333333333,1,2,2L
50,-8.0,362.3333333333333,1,2,2L
0,2.0,1.0,1,2,4L
1,1.8,1.0,1,2,4L
2,1.6,1.0,1,2,4L
3,1.4,1.1333333333333333,1,2,4L
4,1.2,2.533333333333333,1,2,4L
5,1.0,4.533333333333333,1,2,4L
6,0.7999999999999998,5.6,1,2,4L
7,0.5999999999999999,8.333333333333334,1,2,4L
8,0.3999999999999999,11.8,1,2,4L
9,0.19999999999999998,21.866666666666667,1,2,4L
10,0.0,21.866666666666667,1,2,4L
11,-0.20000000000000015,35.13333333333333,1,2,4L
12,-0.40000000000000036,48.06666666666667,1,2,4L
13,-0.6000000000000001,65.6,1,2,4L
14,-0.8000000000000003,99.66666666666667,1,2,4L
15,-1.0,99.66666666666667,1,2,4L
16,-1.2000000000000002,134.4,1,2,4L
17,-1.4000000000000004,152.53333333333333,1,2,4L
18,-1.6,152.53333333333333,1,2,4L
19,-1.8000000000000003,175.06666666666666,1,2,4L
20,-2.0,175.06666666666666,1,2,4L
21,-2.2,179.4,1,2,4L
22,-2.4000000000000004,204.46666666666667,1,2,4L
23,-2.6000000000000005,216.46666666666667,1,2,4L
24,-2.8000000000000007,231.06666666666666,1,2,4L
25,-3.0,231.06666666666666,1,2,4L
26,-3.2,236.2,1,2,4L
27,-3.4000000000000004,259.8666666666667,1,2,4L
28,-3.6000000000000005,266.0,1,2,4L
29,-3.8000000000000007,277.46666666666664,1,2,4L
30,-4.0,277.46666666666664,1,2,4L
31,-4.2,287.3333333333333,1,2,4L
32,-4.4,309.06666666666666,1,2,4L
33,-4.6000000000000005,315.3333333333333,1,2,4L
34,-4.800000000000001,329.8,1,2,4L
35,-5.0,329.8,1,2,4L
36,-5.2,341.53333333333336,1,2,4L
37,-5.4,351.0,1,2,4L
38,-5.6000000000000005,387.0,1,2,4L
39,-5.800000000000001,394.3333333333333,1,2,4L
40,-6.0,394.3333333333333,1,2,4L
41,-6.200000000000001,440.6,1,2,4L
42,-6.4,440.6,1,2,4L
43,-6.6,462.26666666666665,1,2,4L
44,-6.800000000000001,495.46666666666664,1,2,4L
45,-7.0,495.46666666666664,1,2,4L
46,-7.200000000000001,515.9333333333333,1,2,4L
47,-7.4,515.9333333333333,1,2,4L
48,-7.600000000000001,550.4666666666667,1,2,4L
49,-7.800000000000001,559.8,1,2,4L
50,-8.0,559.8,1,2,4L
0,2.0,1.0,1,2,8L
1,1.8,1.0,1,2,8L
2,1.6,1.0,1,2,8L
3,1.4,1.1333333333333333,1,2,8L
4,1.2,2.533333333333333,1,2,8L
5,1.0,4.533333333333333,1,2,8L
6,0.7999999999999998,5.6,1,2,8L
7,0.5999999999999999,8.866666666666667,1,2,8L
8,0.3999999999999999,14.533333333333333,1,2,8L
9,0.19999999999999998,25.266666666666666,1,2,8L
10,0.0,25.266666666666666,1,2,8L
11,-0.20000000000000015,46.2,1,2,8L
12,-0.40000000000000036,72.33333333333333,1,2,8L
13,-0.6000000000000001,78.6,1,2,8L
14,-0.8000000000000003,96.53333333333333,1,2,8L
15,-1.0,96.53333333333333,1,2,8L
16,-1.2000000000000002,124.66666666666667,1,2,8L
17,-1.4000000000000004,159.8,1,2,8L
18,-1.6,159.8,1,2,8L
19,-1.8000000000000003,188.53333333333333,1,2,8L
20,-2.0,188.53333333333333,1,2,8L
21,-2.2,214.73333333333332,1,2,8L
22,-2.4000000000000004,246.46666666666667,1,2,8L
23,-2.6000000000000005,260.73333333333335,1,2,8L
24,-2.8000000000000007,276.4,1,2,8L
25,-3.0,276.4,1,2,8L
26,-3.2,284.3333333333333,1,2,8L
27,-3.4000000000000004,315.8,1,2,8L
28,-3.6000000000000005,318.6666666666667,1,2,8L
29,-3.8000000000000007,327.73333333333335,1,2,8L
30,-4.0,327.73333333333335,1,2,8L
31,-4.2,335.3333333333333,1,2,8L
32,-4.4,340.4,1,2,8L
33,-4.6000000000000005,380.26666666666665,1,2,8L
34,-4.800000000000001,417.2,1,2,8L
35,-5.0,417.2,1,2,8L
36,-5.2,425.8666666666667,1,2,8L
37,-5.4,457.3333333333333,1,2,8L
38,-5.6000000000000005,516.5333333333333,1,2,8L
39,-5.800000000000001,553.7333333333333,1,2,8L
40,-6.0,553.7333333333333,1,2,8L
41,-6.200000000000001,594.4,1,2,8L
42,-6.4,594.4,1,2,8L
43,-6.6,604.5333333333333,1,2,8L
44,-6.800000000000001,638.3333333333334,1,2,8L
45,-7.0,638.3333333333334,1,2,8L
46,-7.200000000000001,648.3333333333334,1,2,8L
47,-7.4,648.3333333333334,1,2,8L
48,-7.600000000000001,669.2,1,2,8L
49,-7.800000000000001,670.4,1,2,8L
50,-8.0,670.4,1,2,8L
0,2.0,1.0,1,2,16L
1,1.8,1.0,1,2,16L
2,1.6,1.0,1,2,16L
3,1.4,1.1333333333333333,1,2,16L
4,1.2,2.533333333333333,1,2,16L
5,1.0,4.533333333333333,1,2,16L
6,0.7999999999999998,5.6,1,2,16L
7,0.5999999999999999,8.866666666666667,1,2,16L
8,0.3999999999999999,14.0,1,2,16L
9,0.19999999999999998,23.133333333333333,1,2,16L
10,0.0,23.133333333333333,1,2,16L
11,-0.20000000000000015,50.4,1,2,16L
12,-0.40000000000000036,99.8,1,2,16L
13,-0.6000000000000001,148.33333333333334,1,2,16L
14,-0.8000000000000003,177.66666666666666,1,2,16L
15,-1.0,177.66666666666666,1,2,16L
16,-1.2000000000000002,222.33333333333334,1,2,16L
17,-1.4000000000000004,236.2,1,2,16L
18,-1.6,236.2,1,2,16L
19,-1.8000000000000003,275.1333333333333,1,2,16L
20,-2.0,275.1333333333333,1,2,16L
21,-2.2,315.93333333333334,1,2,16L
22,-2.4000000000000004,358.4,1,2,16L
23,-2.6000000000000005,389.53333333333336,1,2,16L
24,-2.8000000000000007,424.3333333333333,1,2,16L
25,-3.0,424.3333333333333,1,2,16L
26,-3.2,490.46666666666664,1,2,16L
27,-3.4000000000000004,568.1333333333333,1,2,16L
28,-3.6000000000000005,576.0666666666667,1,2,16L
29,-3.8000000000000007,585.5333333333333,1,2,16L
30,-4.0,585.5333333333333,1,2,16L
31,-4.2,639.6666666666666,1,2,16L
32,-4.4,686.2,1,2,16L
33,-4.6000000000000005,715.3333333333334,1,2,16L
34,-4.800000000000001,723.8,1,2,16L
35,-5.0,723.8,1,2,16L
36,-5.2,736.7333333333333,1,2,16L
37,-5.4,747.4,1,2,16L
38,-5.6000000000000005,784.6666666666666,1,2,16L
39,-5.800000000000001,814.4666666666667,1,2,16L
40,-6.0,814.4666666666667,1,2,16L
41,-6.200000000000001,852.3333333333334,1,2,16L
42,-6.4,852.3333333333334,1,2,16L
43,-6.6,874.7333333333333,1,2,16L
44,-6.800000000000001,914.5333333333333,1,2,16L
45,-7.0,914.5333333333333,1,2,16L
46,-7.200000000000001,995.0666666666667,1,2,16L
47,-7.4,995.0666666666667,1,2,16L
48,-7.600000000000001,1038.2666666666667,1,2,16L
49,-7.800000000000001,1111.8666666666666,1,2,16L
50,-8.0,1111.8666666666666,1,2,16L
0,2.0,1.0,1,2,32L
1,1.8,1.0,1,2,32L
2,1.6,1.0,1,2,32L
3,1.4,1.1333333333333333,1,2,32L
4,1.2,2.533333333333333,1,2,32L
5,1.0,4.533333333333333,1,2,32L
6,0.7999999999999998,5.6,1,2,32L
7,0.5999999999999999,8.866666666666667,1,2,32L
8,0.3999999999999999,14.0,1,2,32L
9,0.19999999999999998,23.133333333333333,1,2,32L
10,0.0,23.133333333333333,1,2,32L
11,-0.20000000000000015,72.0,1,2,32L
12,-0.40000000000000036,131.26666666666668,1,2,32L
13,-0.6000000000000001,206.2,1,2,32L
14,-0.8000000000000003,246.46666666666667,1,2,32L
15,-1.0,246.46666666666667,1,2,32L
16,-1.2000000000000002,371.8666666666667,1,2,32L
17,-1.4000000000000004,387.93333333333334,1,2,32L
18,-1.6,387.93333333333334,1,2,32L
19,-1.8000000000000003,504.46666666666664,1,2,32L
20,-2.0,504.46666666666664,1,2,32L
21,-2.2,584.8666666666667,1,2,32L
22,-2.4000000000000004,725.0,1,2,32L
23,-2.6000000000000005,779.6666666666666,1,2,32L
24,-2.8000000000000007,817.4,1,2,32L
25,-3.0,817.4,1,2,32L
26,-3.2,893.1333333333333,1,2,32L
27,-3.4000000000000004,909.0666666666667,1,2,32L
28,-3.6000000000000005,934.3333333333334,1,2,32L
29,-3.8000000000000007,997.0,1,2,32L
30,-4.0,997.0,1,2,32L
31,-4.2,1023.4,1,2,32L
32,-4.4,1033.6,1,2,32L
33,-4.6000000000000005,1157.3333333333333,1,2,32L
34,-4.800000000000001,1209.2666666666667,1,2,32L
35,-5.0,1209.2666666666667,1,2,32L
36,-5.2,1309.5333333333333,1,2,32L
37,-5.4,1360.9333333333334,1,2,32L
38,-5.6000000000000005,1466.0,1,2,32L
39,-5.800000000000001,1508.9333333333334,1,2,32L
40,-6.0,1508.9333333333334,1,2,32L
41,-6.200000000000001,1642.6666666666667,1,2,32L
42,-6.4,1642.6666666666667,1,2,32L
43,-6.6,1693.9333333333334,1,2,32L
44,-6.800000000000001,1787.8666666666666,1,2,32L
45,-7.0,1787.8666666666666,1,2,32L
46,-7.200000000000001,1845.7333333333333,1,2,32L
47,-7.4,1845.7333333333333,1,2,32L
48,-7.600000000000001,1990.8666666666666,1,2,32L
49,-7.800000000000001,2027.7333333333333,1,2,32L
50,-8.0,2027.7333333333333,1,2,32L
0,2.0,1.0,1,2,64L
1,1.8,1.0,1,2,64L
2,1.6,1.0,1,2,64L
3,1.4,1.1333333333333333,1,2,64L
4,1.2,2.533333333333333,1,2,64L
5,1.0,4.533333333333333,1,2,64L
6,0.7999999999999998,5.6,1,2,64L
7,0.5999999999999999,8.866666666666667,1,2,64L
8,0.3999999999999999,14.0,1,2,64L
9,0.19999999999999998,23.133333333333333,1,2,64L
10,0.0,23.133333333333333,1,2,64L
11,-0.20000000000000015,72.86666666666666,1,2,64L
12,-0.40000000000000036,169.4,1,2,64L
13,-0.6000000000000001,249.66666666666666,1,2,64L
14,-0.8000000000000003,303.8,1,2,64L
15,-1.0,303.8,1,2,64L
16,-1.2000000000000002,436.26666666666665,1,2,64L
17,-1.4000000000000004,514.6,1,2,64L
18,-1.6,514.6,1,2,64L
19,-1.8000000000000003,921.6,1,2,64L
20,-2.0,921.6,1,2,64L
21,-2.2,1053.0666666666666,1,2,64L
22,-2.4000000000000004,1137.4,1,2,64L
23,-2.6000000000000005,1288.7333333333333,1,2,64L
24,-2.8000000000000007,1429.0,1,2,64L
25,-3.0,1429.0,1,2,64L
26,-3.2,1461.8,1,2,64L
27,-3.4000000000000004,1626.4666666666667,1,2,64L
28,-3.6000000000000005,1751.8,1,2,64L
29,-3.8000000000000007,1775.3333333333333,1,2,64L
30,-4.0,1775.3333333333333,1,2,64L
